id,budget,overview,popularity,revenue,runtime,title,vote_average,vote_count,collections,company,country,language,director,genre,actor,year,return
132608,0.0,None,0.41158,0.0,110.0,Kings & Rats,3.5,2.0,None,Warner Bros.,Brazil,Português,Mauro Lima,"['Drama', 'Comedy']","['Selton Mello', 'Rodrigo Santoro', 'Paula Burlamaqui']",2012,0.0
70666,0.0,A human look on the life of one of the biggest frauds in the world happened by important people in Brazil.,3.734767,0.0,95.0,VIPs,6.6,25.0,None,Universal Pictures,Brazil,Português,Toniko Melo,['Drama'],"['Wagner Moura', 'Gisele Fróes', 'Roger Gobeth']",2011,0.0
42782,0.0,"Circus owner Matt Masters is beset by disasters as he attempts a European tour of his circus. At the same time, he is caught in an emotional bind between his adopted daughter and her mother.",1.447293,0.0,135.0,Circus World,5.6,15.0,None,Paramount Pictures,Spain,English,Henry Hathaway,"['Western', 'Drama']","['John Wayne', 'Claudia Cardinale', 'Rita Hayworth']",1964,0.0
411009,0.0,"This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",9.078809,0.0,92.0,Amanda Knox,6.7,138.0,None,NetFlix,Denmark,English,Rod Blackhurst,['Documentary'],"['Amanda Knox', 'Anderson Cooper', 'Arline Kercher']",2016,0.0
130885,0.0,"Saloon entertainer Vermilion O'Toole and her former partner in crime Newt Cole escape from a train ride to prison and hide out in logging town Timberline. Meanwhile, the three 'cute' sons of widower Will Hall come to town in search of a wife for their dad, and pick our heroine. Vermilion needs to lay low to escape the marshal, so she accepts the boys' offer to visit pioneer community Pine Grove. Once there, she annoys local Mrs. Grundys but eventually starts to fit in. But what is that blackhearted villain Newt Cole up to? Written by Rod Crawford",0.051803,0.0,81.0,Take Me to Town,5.0,1.0,None,Universal International Pictures (UI),United States of America,English,Douglas Sirk,['Comedy'],"['Ann Sheridan', 'Sterling Hayden', 'Phillip Reed']",1953,0.0
285398,0.0,A beautiful Austrian refugee in England--who is also a Nazi agent--marries a scholarly English pacifist. He lives near a secret military base she needs to get information about so she can help in Hitler's planned invasion of England.,0.224832,0.0,75.0,The Hour Before the Dawn,7.0,1.0,None,Paramount Pictures,United States of America,None,Frank Tuttle,[],"['Veronica Lake', 'Franchot Tone', 'John Sutton']",1944,0.0
377492,0.0,"Lifelong friends Kate (Mamrie Hart), Evie (Grace Helbig) and Charlie (Hannah Hart) are in a rut. Kate spends her days at a middling job and her nights alone or on failed dates. Evie is married with the in-laws from hell, wandering from one charitable cause to the next. Charlie has the girl of her dreams but just can’t seem to pull her business (or her act) together. On the eve of Kate’s 30th birthday, she agrees to let Evie and Charlie throw her a party. But what’s supposed to be a simple celebration becomes a wild who’s who of past and present, and things quickly spiral out of control.",1.579585,0.0,87.0,Dirty 30,6.2,19.0,None,Lionsgate,United States of America,English,Andrew Bush,"['Romance', 'Comedy']","['Grace Helbig', 'Mamrie Hart', 'Hannah Hart']",2016,0.0
37609,0.0,"Best friends Galleria, Chanel, Dorinda, and Aqua, A.K.A. the girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform in an international music festival. Along the way, the ""amigas Cheetahs"" learn that, although their paths are not the same, they are lucky to have one another for the journey.",4.225869,0.0,96.0,The Cheetah Girls 2,5.4,78.0,The Cheetah Girls Collection,Disney Channel,United States of America,English,Kenny Ortega,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']","['Raven-Symoné', 'Adrienne Bailon', 'Sabrina Bryan']",2006,0.0
325189,0.0,"Dive in and rock out with the hottest surf sequel under the sun! Now that summer's over and school has begun, Brady (Ross Lynch) and Mack's (Maia Mitchell) relationship seems headed for a wipeout — until Lela, Tanner and the ""Wet Side Story"" kids show up! Dazzled by the novelty and variety of the modern world, Lela wants to stay, but the real world and the ""reel"" world just don't mix. Can Mack and Brady find the magic to get the kids home and get their own romance back on track before it's too late? Packed with electrifying song &amp; dance numbers and hilarious fish-out-of-water wackiness, ""Teen Beach 2"" is ""wow-abunga"" fun for everyone!",4.405129,0.0,104.0,Teen Beach 2,6.2,105.0,Teen Beach Collection,Disney Channel,United States of America,English,Jeffrey Hornaday,"['Family', 'Comedy', 'Music']","['Ross Lynch', 'Maia Mitchell', 'Grace Phipps']",2015,0.0
32293,0.0,"A four-member teen girl group named the Cheetah Girls go to a Manhattan High School for the Performing Arts and try to become the first freshmen to win the talent show in the school's history. During the talent show auditions, they meet a big-time producer named Jackal Johnson, who tries to make the group into superstars, but the girls run into many problems.",5.973243,0.0,100.0,The Cheetah Girls,4.9,90.0,The Cheetah Girls Collection,Disney Channel,United States of America,English,Oz Scott,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']","['Raven-Symoné', 'Adrienne Bailon', 'Kiely Williams']",2003,0.0
178682,0.0,"The Russo family and friends are headed to Tuscany, Italy, to meet their long lost relatives... but when Alex tries to prove she's more than a seemingly carefree young Wizard, she inadvertently conjures a spell that creates a Good Alex and an Evil Alex. When Evil Alex gets roped into a charming young wizard's foreboding plan to take over the world, Good Alex must find a way to save her family and humankind, which leads to a monumental battle between the two versions of herself - all atop the Tower of Pisa.",6.287572,0.0,60.0,The Wizards Return: Alex vs. Alex,6.4,147.0,Wizards of Waverly Place Collection,Disney Channel,United States of America,English,Victor Gonzalez,"['Adventure', 'Comedy', 'Drama']","['Selena Gomez', 'Jake T. Austin', 'Jennifer Stone']",2013,0.0
49350,0.0,Young spy Harriet Welsch crosses paths with popular student Marion Hawthorne as the two girls vie to become the official blogger of their high school class.,5.765804,0.0,90.0,Harriet the Spy: Blog Wars,4.2,46.0,None,Disney Channel,Canada,English,Ron Oliver,"['Comedy', 'Drama', 'Family', 'TV Movie']","['Jennifer Stone', 'Kristin Booth', 'Wesley Morgan']",2010,0.0
63710,0.0,"Sequel to the 2003 dance movie Honey. Recently released from juvenile detention, talented dancer Maria Ramirez finds an outlet for her passion with a new dance crew.",5.768543,0.0,110.0,Honey 2,6.0,110.0,Honey Collection,Universal Pictures,United States of America,English,Bille Woodruff,"['Drama', 'Music', 'Comedy']","['Kat Graham', 'Audrina Patridge', 'Seychelle Gabriel']",2011,0.0
281506,0.0,"Isabelle is an inspired dancer, but when her sister and a classmate make her doubt herself, she's motivated by a ballerina to find her own way to shine. Stars Erin Pitt &amp; Grace Davidson.",1.308219,0.0,99.0,Isabelle Dances Into the Spotlight,4.9,4.0,An American Girl Collection,Universal Studios,Canada,English,Vince Marcello,"['Family', 'Drama']","['Erin Pitt', 'Genneya Walton', 'Devyn Nekoda']",2014,0.0
408508,0.0,"Meeting by chance when they return to their tiny California hometown, two former high-school sweethearts reflect on their shared past.",3.63133,0.0,80.0,Blue Jay,7.2,72.0,None,NetFlix,United States of America,English,Alexandre Lehmann,['Drama'],"['Mark Duplass', 'Sarah Paulson', 'Clu Gulager']",2016,0.0
313369,30000000.0,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",19.681686,445435700.0,128.0,La La Land,7.9,4745.0,None,Summit Entertainment,United States of America,English,Damien Chazelle,"['Comedy', 'Drama', 'Music', 'Romance']","['Ryan Gosling', 'Emma Stone', 'John Legend']",2016,14.85
407806,0.0,An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,8.255986,0.0,100.0,13th,8.0,133.0,None,NetFlix,United States of America,English,Ava DuVernay,['Documentary'],"['Jelani Cobb', 'Angela Davis', 'Henry Louis Gates, Jr.']",2016,0.0
145316,0.0,Mater's decision to fly lands him accidentally at a big airshow.,8.844424,0.0,6.0,Air Mater,5.8,33.0,None,Pixar Animation Studios,United States of America,English,Rob Gibbs,"['Animation', 'Family']","['Larry the Cable Guy', 'Stacy Keach', 'Keith Ferguson']",2011,0.0
84711,0.0,"Once again Paula ape woman is brought back to life, this time by a mad doctor and his disfigured assistant, who also kidnaps a nurse in order to have a female blood donor. By this time, Paula's been brain damaged by experiences in the last film, so there's not much for her to do except wander around.",0.082086,0.0,63.0,Jungle Captive,6.5,2.0,None,Universal Pictures,United States of America,English,Harold Young,['Horror'],"['Otto Kruger', 'Vicky Lane', 'Amelita Ward']",1945,0.0
369885,85000000.0,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",13.085186,119520023.0,124.0,Allied,6.6,1415.0,None,Paramount Pictures,United Kingdom,العربية,Robert Zemeckis,"['Action', 'Drama', 'War', 'Romance', 'Thriller']","['Brad Pitt', 'Marion Cotillard', 'Jared Harris']",2016,1.41
241763,0.0,"A Hollywood agent finds himself in debt to a powerful bookie. To make a fast buck, he creates a team of exceptionally talented skateboarders and enters them in a downhill race. If they win, they will get $20,000",0.290618,0.0,97.0,Skateboard,5.0,2.0,None,Universal Pictures,United States of America,English,Desconocido,"['Comedy', 'Action']","['Leif Garrett', 'Kathleen Lloyd', 'Tony Alva']",1978,0.0
411736,3500000.0,"Adam West and Burt Ward returns to their iconic roles of Batman and Robin. Featuring the voices of Adam West, Burt Ward, and Julie Newmar, the film sees the superheroes going up against classic villains like The Joker, The Riddler, The Penguin and Catwoman, both in Gotham City… and in space.",3.495883,0.0,78.0,Batman: Return of the Caped Crusaders,7.2,37.0,None,DC Comics,United States of America,English,Rick Morales,"['Action', 'Animation', 'Comedy']","['Adam West', 'Burt Ward', 'Julie Newmar']",2016,0.0
331313,40000000.0,An ordinary suburban couple finds it’s not easy keeping up with the Joneses – their impossibly gorgeous and ultra-sophisticated new neighbors – especially when they discover that Mr. and Mrs. “Jones” are covert operatives.,9.48515,29918745.0,105.0,Keeping Up with the Joneses,5.9,608.0,None,Fox 2000 Pictures,United States of America,עִבְרִית,Greg Mottola,"['Action', 'Comedy']","['Zach Galifianakis', 'Isla Fisher', 'Jon Hamm']",2016,0.75
335796,9000000.0,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",10.182974,81705746.0,99.0,Ouija: Origin of Evil,5.8,735.0,Ouija Collection,Universal Pictures,United States of America,English,Mike Flanagan,"['Horror', 'Thriller']","['Elizabeth Reaser', 'Annalise Basso', 'Lulu Wilson']",2016,9.08
419147,0.0,"Sixteen years after his documentary When Louis Met Jimmy, Theroux seeks to understand how he was tricked by a man who became his friend",0.706061,0.0,75.0,Louis Theroux: Savile,7.5,10.0,None,BBC,United Kingdom,English,Arthur Cary,['Documentary'],['Louis Theroux'],2016,0.0
300424,0.0,"Superman wants Batman to join his new superhero team, but Batman prides himself on being a self-sufficient loner.",1.774731,0.0,22.0,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,6.1,20.0,LEGO DC Comics Super Heroes Collection,Warner Bros. Animation,United States of America,English,Rick Morales,"['Action', 'Adventure', 'Animation', 'Family']","['Troy Baker', 'Dee Bradley Baker', 'John DiMaggio']",2014,0.0
28425,0.0,"An eccentric scientist helps a fugitive from the law become invisible, unwittingly giving him the power to exact revenge on his former friends.",2.102317,0.0,78.0,The Invisible Man's Revenge,5.4,7.0,The Invisible Man (Universal Series),Universal Pictures,United States of America,English,Ford Beebe,"['Horror', 'Science Fiction']","['Jon Hall', 'John Carradine', 'Evelyn Ankers']",1944,0.0
292510,0.0,"Louis XI of France drafts Paris's popular ""king"" of criminals as Provost Marshal in his fight against usurper Charles of Burgundy and the traitorous nobles who rally around him.",1.605152,0.0,86.0,The Vagabond King,6.0,1.0,None,Paramount Pictures,United States of America,English,Michael Curtiz,"['Romance', 'Music']","['Kathryn Grayson', 'Oreste Kirkop', 'Rita Moreno']",1956,0.0
420703,2000000.0,None,0.339427,0.0,0.0,O Shaolin do Sertão,6.9,7.0,None,Paramount Pictures,Brazil,Português,Halder Gomes,['Comedy'],"['Edmilson Filho', 'Fabio Goulart', 'Falcão']",2016,0.0
402298,10000000.0,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",10.754997,4073489.0,109.0,Denial,6.5,161.0,None,BBC Films,United Kingdom,English,Mick Jackson,"['Drama', 'History']","['Rachel Weisz', 'Tom Wilkinson', 'Timothy Spall']",2016,0.41
343611,60000000.0,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",15.60562,162146076.0,118.0,Jack Reacher: Never Go Back,5.3,1843.0,Jack Reacher Collection,Paramount Pictures,China,English,Edward Zwick,['Action'],"['Tom Cruise', 'Cobie Smulders', 'Aldis Hodge']",2016,2.7
109841,0.0,"In the course of a seance meant to contact her dead brother, heiress Roma Courtenay is instead possessed by the spirit of recently executed murderess Ruth Rogan.",1.023885,0.0,65.0,Supernatural,4.3,4.0,None,Paramount Pictures,United States of America,English,Victor Halperin,"['Mystery', 'Thriller', 'Horror']","['Carole Lombard', 'Alan Dinehart', 'Vivienne Osborne']",1933,0.0
258809,0.0,"Showgirl Joan Blondell, supported by her friend Ginger Rogers, fights for the custody of her son during a divorce hearing.",0.674997,0.0,61.0,Broadway Bad,6.0,1.0,None,Fox Film Corporation,United States of America,English,Sidney Lanfield,['Drama'],"['Joan Blondell', 'Ginger Rogers', 'Ricardo Cortez']",1933,0.0
326285,0.0,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",19.953565,0.0,108.0,American Pastoral,5.7,117.0,None,Lions Gate Films,Hong Kong,English,Ewan McGregor,['Drama'],"['Ewan McGregor', 'Jennifer Connelly', 'Dakota Fanning']",2016,0.0
179057,0.0,"Mary Scott learns she only has ten months to live before dying of an incurable disease. She manages to keep the news from her husband, Brad and daughter, Polly. She tries to make every moment of her life count, but her effort is weakened by the discovery that Brad is interested in his assistant, Chris Radner. But when she learns that Brad does indeed love her and not Chris, and that Chris is leaving town, she realizes what she must do to ensure the future happiness of Brad and Polly. She persuades Chris to stay, makes a genuine friend of her and watches Polly grow towards Chris.",0.418174,0.0,88.0,No Sad Songs for Me,6.0,1.0,None,Columbia Pictures Corporation,United States of America,English,Rudolph Maté,['Drama'],"['Margaret Sullavan', 'Wendell Corey', 'Viveca Lindfors']",1950,0.0
46718,0.0,"At an airport, the Emerald Archer must protect a young princess from assassins.",1.5528,0.0,11.0,DC Showcase: Green Arrow,7.3,30.0,None,DC Comics,United States of America,English,Joaquim Dos Santos,"['Animation', 'Adventure']","['Neal McDonough', 'Malcolm McDowell', 'Steve Blum']",2010,0.0
413279,0.0,Discover what Thor was up to during the events of Captain America: Civil War.,5.647799,0.0,3.0,Team Thor,7.5,93.0,None,Marvel Studios,Australia,English,Taika Waititi,"['Comedy', 'Fantasy', 'Science Fiction']","['Chris Hemsworth', 'Mark Ruffalo', 'Daley Pearson']",2016,0.0
340402,17000000.0,A dysfunctional family gathers together for their first Christmas since their mom died.,7.288877,42487325.0,111.0,Almost Christmas,5.4,195.0,None,Universal Pictures,United States of America,English,David E. Talbert,"['Comedy', 'Drama']","['Kimberly Elise', 'Omar Epps', 'Danny Glover']",2016,2.5
393445,0.0,"Ayan falls in love with his soulmate, Alizeh, but she doesn’t reciprocate the feeling. Later, a relationship with Saba helps him realize Alizeh’s value in his life, irrespective of their relationship status.",3.337385,0.0,158.0,Ae Dil Hai Mushkil,6.2,54.0,None,Fox Star Studios,India,हिन्दी,Karan Johar,"['Drama', 'Romance']","['Aishwarya Rai Bachchan', 'Ranbir Kapoor', 'Anushka Sharma']",2016,0.0
130507,0.0,"Adam Lemp and his four daughters (Ann, Thea, Kay, and Emma) find themselves in financial and emotional crises. Thea's husband Ben has promoted a Florida housing development to everyone in town, and when a hurricane wipes out the investments of all their friends, the Lemps decide to pay back the losses, even if it costs them their own home. Kay's husband Clint is so devoted to his medical research that he risks losing Kay. And Ann's husband Felix, encountering Kay during an out-of-town trip, finds his loneliness putting his marriage at risk. Meanwhile, as a result of the antipathy of the townspeople due to the investment disaster, Adam loses his beloved position with the musical society.",0.123392,0.0,86.0,Four Mothers,0.0,0.0,None,Warner Bros.,United States of America,English,William Keighley,"['Drama', 'Romance']","['Claude Rains', 'Priscilla Lane', 'Rosemary Lane']",1941,0.0
81178,0.0,"When You're in Love is a 1937 musical film starring Grace Moore, Cary Grant, and Thomas Mitchell. Moore sings ""Minnie the Moocher"" in one scene. She also sings the wonderful Ernesto Lecuono classic ""Siboney"" (though her Spanish is not perfection) drooled over by Cary Grant",0.183121,0.0,110.0,When You're in Love,3.5,2.0,None,Columbia Pictures Corporation,None,English,Robert Riskin,"['Romance', 'Comedy']","['Grace Moore', 'Cary Grant', 'Aline MacMahon']",1937,0.0
390422,0.0,"The Way We Live Now is a 2001 four-part television adaptation of the Anthony Trollope novel The Way We Live Now. The serial was first broadcast on the BBC and was directed by David Yates, written by Andrew Davies and produced by Nigel Stafford-Clark. David Suchet starred as Auguste Melmotte, with Shirley Henderson as his daughter Marie, Matthew Macfadyen as Sir Felix Carbury, Cillian Murphy as Paul Montague and Miranda Otto as Mrs Hurtle.",0.251856,0.0,300.0,The Way We Live Now,7.0,5.0,None,BBC,United Kingdom,English,David Yates,"['Romance', 'Drama']","['David Suchet', 'Matthew Macfadyen', 'Cillian Murphy']",2001,0.0
253980,0.0,A documentary filmmaker interviews the now-famous Trevor Slattery from behind bars.,5.708815,0.0,14.0,Marvel One-Shot: All Hail the King,7.0,102.0,None,Marvel Studios,United States of America,English,Drew Pearce,"['Comedy', 'Action', 'Drama', 'Thriller', 'Fantasy']","['Ben Kingsley', 'Scoot McNairy', 'Lester Speight']",2014,0.0
76122,500000.0,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",4.964486,0.0,4.0,Marvel One-Shot: The Consultant,6.6,108.0,None,Marvel Studios,United States of America,English,Leythum,"['Adventure', 'Fantasy', 'Science Fiction', 'Action']","['Clark Gregg', 'Maximiliano Hernández', 'Tim Roth']",2011,0.0
299969,0.0,"In celebration of the publisher's 75th anniversary, the hour-long special will take a detailed look at the company's journey from fledgling comics publisher to multi-media juggernaut. Hosted by Emily VanCamp (S.H.I.E.L.D. Agent Sharon Carter), the documentary-style feature will include interviews with comic book icons, pop culture authorities, and Hollywood stars.  The special also promises an ""extraordinary peek into Marvel's future!"" Might Marvel release the first official footage from next year's Avengers: Age of Ultron or Ant-Man? If they do, you'll know about it here.",6.729792,0.0,41.0,"Marvel: 75 Years, From Pulp to Pop!",7.7,22.0,None,Marvel Studios,United States of America,English,Zak Knutson,['Documentary'],"['Emily VanCamp', 'Stan Lee', 'Axel Alonso']",2014,0.0
259910,0.0,"A look at the story behind Marvel Studios and the Marvel Cinematic Universe, featuring interviews and behind-the-scenes footage from all of the Marvel films, the Marvel One-Shots and ""Marvel's Agents of S.H.I.E.L.D.""",7.33781,0.0,43.0,Marvel Studios: Assembling a Universe,6.6,44.0,None,Marvel Studios,United States of America,English,Desconocido,"['TV Movie', 'Documentary']","['Robert Downey Jr.', 'Chris Hemsworth', 'Chris Evans']",2014,0.0
109301,35055.0,"Musical instruments are the stars of a romantic fable set in the Land of Symphony and the Isle of Jazz, two islands separated by the Sea of Discord. The violin princess and the saxophone prince fall in love, but must meet secretly in order to avoid the wrath of their parents, the Symphony queen and the Jazz king. The queen finds the boy saxophone on her island, attempting to woo her daughter. She has him locked in the metronome, but the young lover manages to send a note - in fact, several musical notes on sheet music - that conveys the message that he has been imprisoned. The Isle of Jazz declares war by blasting musical notes across the sea. The only thing that can bring peace and harmony to the Sea of Discord is love.",0.717188,0.0,10.0,Music Land,7.0,7.0,None,Walt Disney Productions,United States of America,English,Wilfred Jackson,['Animation'],[],1935,0.0
339396,40000000.0,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",5.830839,0.0,98.0,True Memoirs of an International Assassin,5.8,230.0,None,NetFlix,United States of America,English,Jeff Wadlow,"['Comedy', 'Action']","['Kevin James', 'Maurice Compte', 'Andy García']",2016,0.0
419546,36501.0,"HyperNormalisation tells the extraordinary story of how we got to this strange time of great uncertainty and confusion - where those who are supposed to be in power are paralysed - and have no idea what to do. And, where events keep happening that seem inexplicable and out of control - from Donald Trump to Brexit, the War in Syria, the endless migrant crisis, and random bomb attacks. It explains not only why these chaotic events are happening - but also why we, and our politicians, cannot understand them.",2.403055,0.0,166.0,HyperNormalisation,8.1,26.0,None,BBC,United Kingdom,English,Adam Curtis,['Documentary'],['Adam Curtis'],2016,0.0
164504,0.0,"Beasley, who is after Gayner's land, plans to kidnap his daughter. But Dale overhears their plan and kidnaps her himself. When Gayner arrives to retrieve his daughter, Beasley kills him and makes the Sheriff arrest Dale for the murder.",0.624066,0.0,62.0,Man of the Forest,0.0,0.0,None,Paramount Pictures,United States of America,English,Henry Hathaway,"['Action', 'Western']","['Randolph Scott', 'Verna Hillie', 'Harry Carey']",1933,0.0
51953,0.0,"In 1839, months after the British army has repressed the insurrection of the Patriots, hundreds of rebels rot in prison. The morning of February 14, Marie-Thomas Chevalier De Lorimier and Charles Hindelang learn that they will be hung in 24 hours, with three other comrades. While they await their hour of death the condemned spend time and consult with companions and loved ones as well as entrust to those their last wills. At dawn, the five Patriots find the courage to walk with dignity towards the scaffold, knowing that will they die in the name of a just causewww.tribute.ca",0.173369,0.0,114.0,15 Février 1839,6.7,5.0,None,Téléfilm Canada,Canada,Français,Pierre Falardeau,"['Drama', 'History']","['Luc Picard', 'Sylvie Drapeau', 'Pierre Rivard ']",2001,0.0
220124,0.0,"A retired entertainer makes his living as a street musician on the streets of London. Two young children befriend the old musician, brightening his otherwise colorless life",1.575666,0.0,110.0,The Optimists of Nine Elms,6.4,5.0,None,Paramount Pictures,United Kingdom,English,Anthony Simmons,['Drama'],"['Peter Sellers', 'Donna Mullane', 'John Chaffey']",1973,0.0
355338,0.0,"Riley, now 12, is hanging out at home with her parents in San Francisco when potential trouble comes knocking: a boy shows up at the door.",6.051285,0.0,5.0,Riley's First Date?,7.2,188.0,None,Walt Disney Pictures,United States of America,English,Josh Cooley,"['Animation', 'Family']","['Amy Poehler', 'Phyllis Smith', 'Bill Hader']",2015,0.0
245597,0.0,"""Catch Me"" is about Lee Ho-tae (Joo Won) who meets the first love of his dreams, Yoon Jin-sook (Kim Ah-joong) for the first time in ten years but is shocked to find out she's a hit-and-runner.",1.679142,0.0,115.0,Steal My Heart,6.8,15.0,None,Lotte Entertainment,South Korea,한국어/조선말,Lee Hyeon-jong,"['Comedy', 'Romance']","['Kim Ah-joong', 'Joo Won', 'Ju Jin-mo']",2013,0.0
30374,873000.0,"Dr. Steven Sorenson plans to tap the geothermal energy of the Earth's interior by means of a thermonuclear device detonated deep within the Earth.This experiment causes a crack to form and grow within the earth's crust, which threatens to split the earth in two if it is not stopped in time.",1.760193,0.0,96.0,Crack in the World,5.6,17.0,None,Paramount Pictures,United States of America,English,Andrew Marton,['Science Fiction'],"['Dana Andrews', 'Janette Scott', 'Kieron Moore']",1965,0.0
148766,0.0,"Ginger Rogers stars as an aging stage actress in this 1953 comedy set in the theatre world. Call it ""All About Eve Lite"". Directed by Irving Rapper, the cast includes William Holden, Paul Douglas, Pat Crowley, James Gleason, Jesse White, Marjorie Rambeau, George Reeves, King Donovan, Marion Ross, Kathryn Grant, Maidie Norman and Almira Sessions.",0.824347,0.0,93.0,Forever Female,7.4,4.0,None,Paramount Pictures,United States of America,English,Irving Rapper,['Comedy'],"['Ginger Rogers', 'William Holden', 'Paul Douglas']",1954,0.0
198227,0.0,Two flappers (Claudette Colbert and Ginger Rogers) try to get their newspaper reporter boyfriends to pay attention to them.,0.090705,0.0,79.0,Young Man of Manhattan,0.0,1.0,None,Paramount Pictures,United States of America,English,Monta Bell,"['Comedy', 'Music', 'Romance']","['Claudette Colbert', 'Norman Foster', 'Ginger Rogers']",1930,0.0
241206,0.0,"Inspired by the popular '40s radio show of the same title, director Irving Brecher's 1949 comedy stars William Bendix as a hard-working husband-and-father with no shortage of family problems.",0.07784,0.0,90.0,The Life of Riley,0.0,0.0,None,Universal International Pictures (UI),United States of America,English,Irving Brecher,['Comedy'],"['William Bendix', 'Rosemary DeCamp', 'James Gleason']",1949,0.0
396330,0.0,"The caped crusader reluctantly agrees to let Batgirl and Nightwing take him on a long overdue vacation from crime-fighting, while Superman and the Justice League watch over Gotham City.",3.581416,0.0,78.0,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,7.0,22.0,LEGO DC Comics Super Heroes Collection,Warner Bros. Animation,United States of America,English,Matt Peters,"['Adventure', 'Animation', 'Action']","['Sarah Hyland', 'Nolan North', 'Troy Baker']",2016,0.0
72826,0.0,A Japanese geologist discovers that dinosaurs still exist in caves beneath the surface of a volcanic lake.,0.012869,0.0,92.0,Legend of Dinosaurs and Monster Birds,4.5,7.0,None,Toei Company,Japan,日本語,Junji Kurata,['Science Fiction'],"['Nobiko Sawa', 'Shôtarô Hayashi', 'Tomoko Kiyoshima']",1977,0.0
376866,9000000.0,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",8.362716,13960394.0,100.0,Jackie,6.5,737.0,None,Fox Searchlight Pictures,Chile,English,Pablo Larraín,['Drama'],"['Natalie Portman', 'Peter Sarsgaard', 'Greta Gerwig']",2016,1.55
384682,45000000.0,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand.",8.228918,114501299.0,105.0,Office Christmas Party,5.4,541.0,None,Paramount Pictures,United States of America,English,Josh Gordon,['Comedy'],"['Jason Bateman', 'Olivia Munn', 'T.J. Miller']",2016,2.54
330459,200000000.0,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,36.567575,1056057273.0,133.0,Rogue One: A Star Wars Story,7.4,5111.0,Star Wars Collection,Lucasfilm,United States of America,English,Gareth Edwards,"['Action', 'Adventure', 'Science Fiction']","['Felicity Jones', 'Diego Luna', 'Ben Mendelsohn']",2016,5.28
381288,9000000.0,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",28.920839,276921998.0,117.0,Split,7.0,4461.0,None,Universal Pictures,United States of America,English,M. Night Shyamalan,"['Horror', 'Thriller']","['James McAvoy', 'Anya Taylor-Joy', 'Betty Buckley']",2016,30.77
381284,25000000.0,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",16.816834,230698791.0,127.0,Hidden Figures,7.8,2178.0,None,Fox 2000 Pictures,United States of America,English,Theodore Melfi,['Drama'],"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monae']",2016,9.23
393457,24000000.0,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",11.599716,64414761.0,139.0,Fences,6.7,750.0,None,Paramount Pictures,United States of America,English,Denzel Washington,['Drama'],"['Denzel Washington', 'Viola Davis', 'Stephen Henderson']",2016,2.68
